id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
7f49c22a-feee-4e79-897f-a8d52dac4a1c,741,偏头痛性脑梗死 (COMORBIDITY_SCENARIO),有先兆偏头痛,发生在...过程中,1.0,25,['cc09d1f4596f98345b4183088ac2458e5b0aff5531c7bba220023ccd01d156715d0223bc4b4a65304138bd7c8a98640a1ce1aa94bdfc8079a57959f1e6872eab']
b49f7e82-3daf-4864-9058-350c9900239c,742,偏头痛,可能与偏头痛相关的周期综合征,可能与偏头痛相关,14.0,300,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
c9a43437-c896-41a1-a1a7-ba48eb1cb4fb,743,偏头痛,腹型偏头痛,后续可能发展为常见类型,12.0,298,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
4790da9e-a9bd-47d4-a1af-65d9b7b522ac,744,可能与偏头痛相关的周期综合征,反复胃肠功能障碍,是亚型之一,16.0,7,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
709ae23b-74d4-4a50-9563-97d6ae403861,745,可能与偏头痛相关的周期综合征,良性阵发性眩晕,是亚型之一,16.0,6,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
c5150d86-5437-483c-8a1f-6320a8d03c3e,746,可能与偏头痛相关的周期综合征,良性阵发性斜颈,是亚型之一,2.0,5,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
74c0054b-db7a-437f-a5dc-7ec608c0a9ca,747,反复胃肠功能障碍,周期性呕吐综合征,主要包括于其中,16.0,4,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
b3c8101d-a602-43a9-a11c-fe4595662b9d,748,反复胃肠功能障碍,腹型偏头痛,主要包括于其中,16.0,5,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
0f57b4d3-e108-4c88-9447-43c5986f8d87,749,良性阵发性眩晕,儿童复发性眩晕,是近期更新名称,18.0,6,['29b42c77a75f75214e91fc897164ece3a818f406fb35fdd0ebcef96c7e1569e187c10bd59b8b2ee6499e5627bd49b0f71e15b6719f460c63cd96d72840065dba']
31baf1a5-c48a-481e-9f7e-8661558809cd,750,月经性偏头痛,单纯月经性偏头痛,是亚型,27.0,14,"['9f81bb0dfa68383ef965a49ec91f6381dd3ee979affcba00e97739485898f4879f056536be963c4b75267f7db88acc08239fdabffc0c8e50fe78058d83d6a55b'
 'e39433eef3f59bb2bbddbab5bdebd461a1380645820dfc011d01cc24749184bd0555fd7e8aed1306a32718535e5ec92c234dee2031f4b07f8a3e1357dc93c88f']"
3d04e0e8-ca98-404b-9e71-ed193746b59d,751,月经性偏头痛,月经相关性偏头痛,是亚型,27.0,14,"['9f81bb0dfa68383ef965a49ec91f6381dd3ee979affcba00e97739485898f4879f056536be963c4b75267f7db88acc08239fdabffc0c8e50fe78058d83d6a55b'
 'e39433eef3f59bb2bbddbab5bdebd461a1380645820dfc011d01cc24749184bd0555fd7e8aed1306a32718535e5ec92c234dee2031f4b07f8a3e1357dc93c88f']"
d549081b-3c14-4024-88b6-28754e3dcedb,752,月经性偏头痛,非月经性偏头痛,是亚型,9.0,14,['9f81bb0dfa68383ef965a49ec91f6381dd3ee979affcba00e97739485898f4879f056536be963c4b75267f7db88acc08239fdabffc0c8e50fe78058d83d6a55b']
edbcd376-0715-47f5-b982-cffee8672d7e,753,月经性偏头痛,偏头痛,是亚型,1.0,309,['9f81bb0dfa68383ef965a49ec91f6381dd3ee979affcba00e97739485898f4879f056536be963c4b75267f7db88acc08239fdabffc0c8e50fe78058d83d6a55b']
e673c9b3-83f8-4318-8886-2a94155c7c61,754,前庭性偏头痛,偏头痛,**前庭性偏头痛**是一种与偏头痛相关的疾病，属于偏头痛的亚型。其症状和治疗可参考偏头痛的相关用药方案。,25.0,341,"['9f81bb0dfa68383ef965a49ec91f6381dd3ee979affcba00e97739485898f4879f056536be963c4b75267f7db88acc08239fdabffc0c8e50fe78058d83d6a55b'
 '2e50d93ffa7670f1e2f5cc4d51a15bfea5e15c8edcb97cf36e45ed353239ab26f717061fa463747fce6a3f90277a83944faa68ccfe892de476968d68f3d69bd6'
 'a7497051b835b0296caa8c43a2182e056a4d630488acdf638ab6cd1d926fb9ebe0e50b22dece2d0fb4bfabf4f04ef42edc8be89a0203491675e0fc4b52a1b78f']"
d250f719-3693-4a49-8653-c20f1a4ae1f4,755,丛集性头痛,曲普坦类,可能有效治疗,8.0,24,['9a5bce7c4b2093cdafaa92a7bc6374c323df0722adba465e9ab0083793d222455f7c4e1e318d2c8f8ba06374eabc88bc19cbe28552a4b45f5013dd3c5e4869ce']
256c5a9c-bce4-45d7-8ee8-34c0bc802775,756,丛集性头痛,CGRP或其受体类药物,可能有效治疗,1.0,4,['9a5bce7c4b2093cdafaa92a7bc6374c323df0722adba465e9ab0083793d222455f7c4e1e318d2c8f8ba06374eabc88bc19cbe28552a4b45f5013dd3c5e4869ce']
de6fa9f5-7d52-48db-a949-035ea37932d1,757,继发性头痛,高血压,缘于,14.0,9,['bb1a3a620ad8c9b31515c381365490a46bcb0260b708dd91af194d4fe365f38f47b9db95f3e58f05d916c2f0e23cef7de3a93c8bc39b22fdad94a5369947915a']
2c66974d-79d7-4dfa-886a-e5f2fee5e07a,758,继发性头痛,未破裂颅内动脉瘤,缘于,14.0,8,['bb1a3a620ad8c9b31515c381365490a46bcb0260b708dd91af194d4fe365f38f47b9db95f3e58f05d916c2f0e23cef7de3a93c8bc39b22fdad94a5369947915a']
4c791adc-2c6d-4fda-bb87-df53e794a8e4,759,继发性头痛,动静脉畸形,缘于,14.0,8,['bb1a3a620ad8c9b31515c381365490a46bcb0260b708dd91af194d4fe365f38f47b9db95f3e58f05d916c2f0e23cef7de3a93c8bc39b22fdad94a5369947915a']
aa07870a-b033-40c7-baa6-03e6a44e120f,760,继发性头痛,慢性硬膜下血肿,缘于,14.0,8,['bb1a3a620ad8c9b31515c381365490a46bcb0260b708dd91af194d4fe365f38f47b9db95f3e58f05d916c2f0e23cef7de3a93c8bc39b22fdad94a5369947915a']
f3abea96-c828-4090-a5ce-33508494b462,761,继发性头痛,癫痫发作,伴随于,12.0,8,['bb1a3a620ad8c9b31515c381365490a46bcb0260b708dd91af194d4fe365f38f47b9db95f3e58f05d916c2f0e23cef7de3a93c8bc39b22fdad94a5369947915a']
6dd13fdf-5d97-4206-a124-bb448fb6193a,762,继发性头痛,认知功能障碍,伴随于,2.0,8,['bb1a3a620ad8c9b31515c381365490a46bcb0260b708dd91af194d4fe365f38f47b9db95f3e58f05d916c2f0e23cef7de3a93c8bc39b22fdad94a5369947915a']
922cc63b-5b61-48b3-a015-de0ab94fff5f,763,偏头痛,分级诊疗,应用于疾病管理,8.0,297,['70a2289e3d01e3539fe24bc8816199ec843e6167c86c98eab9ae712b137d41c9258075897a7e3e9b5e140cfbf8f001570f2de182562d0fd13781b8f0c716aae2']
fa1c171f-9098-431c-bb2f-b205b27d19e0,764,基层或初级医疗机构的内科或全科医师,偏头痛病人,负责治疗启动和维持的人群,7.0,2,['70a2289e3d01e3539fe24bc8816199ec843e6167c86c98eab9ae712b137d41c9258075897a7e3e9b5e140cfbf8f001570f2de182562d0fd13781b8f0c716aae2']
38e5290f-d0cb-473c-aff3-2f30d8e7a53e,765,诊断和治疗困难的偏头痛病人,头痛门诊（中心）由头痛专科医师进一步诊治,转诊至专科诊治的关系,8.0,2,['70a2289e3d01e3539fe24bc8816199ec843e6167c86c98eab9ae712b137d41c9258075897a7e3e9b5e140cfbf8f001570f2de182562d0fd13781b8f0c716aae2']
e3c44599-a7b0-40ad-a459-2f0a4ecbf843,766,药物治疗和非药物治疗,急性期治疗与预防性治疗,根据应用时机和目的的分类关系,6.0,2,['70a2289e3d01e3539fe24bc8816199ec843e6167c86c98eab9ae712b137d41c9258075897a7e3e9b5e140cfbf8f001570f2de182562d0fd13781b8f0c716aae2']
e2316f0d-202b-49ee-9804-74cfb1a9715e,767,新型特异性药物,偏头痛的治疗手段,丰富了治疗方法的关系,7.0,2,['70a2289e3d01e3539fe24bc8816199ec843e6167c86c98eab9ae712b137d41c9258075897a7e3e9b5e140cfbf8f001570f2de182562d0fd13781b8f0c716aae2']
695ed0c0-e21d-4504-b691-e5e104288789,768,偏头痛,病人教育,用于管理,8.0,299,['b44a4ead047386c338b7678f85cb9392b9d674b5c104be8a0592089fa80df3858cc5d9b8c8d89ff2e63f744bae5fe9466942cfd8b18c682a1e5da046033ccbd8']
8d573f7b-0df7-4aa0-ad67-36eacbe18ffd,769,偏头痛,生活方式调整,偏头痛是一种常见的神经系统疾病，生活方式调整作为其非药物管理策略的一部分，可用于预防和管理偏头痛发作。通过采取特定的生活习惯改变，如规律作息、压力管理和饮食调整等，这些措施能有效降低偏头痛的发作频率和严重程度，从而起到预防作用。,22.0,304,"['b44a4ead047386c338b7678f85cb9392b9d674b5c104be8a0592089fa80df3858cc5d9b8c8d89ff2e63f744bae5fe9466942cfd8b18c682a1e5da046033ccbd8'
 'b7e036cfc0af89cf534a04c0ac3f2fbc6e874136c11185ada17d5096022d926e9e2a09a1ed4b0e1ea393f799d3d6d782ee1649ce5ddcc0bd974e684c92a1a789'
 'a755a1d7c7d50241e949f3f67066a071d3040c44026ecbf4204c31719658d38c98068fe0a23f3f70426a030908bdcf57c15191f15e39db46ece7a311ac4175d5']"
17956abb-921f-4f96-8544-f9fca4771f19,770,生活方式调整,预防性治疗,属于阶段,1.0,40,['b44a4ead047386c338b7678f85cb9392b9d674b5c104be8a0592089fa80df3858cc5d9b8c8d89ff2e63f744bae5fe9466942cfd8b18c682a1e5da046033ccbd8']
fbafc357-00c7-47b9-86b5-50c606061e7e,771,偏头痛,非甾体抗炎药,用于治疗,8.0,310,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
c75daa64-8218-4e6d-8769-8f40d9fced4c,772,偏头痛,阿司匹林 + 对乙酰氨基酚 + 咖啡因,用于治疗,8.0,297,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
e43116f8-aefb-4778-a78a-d050349f7cb7,773,偏头痛,阿片类药物,用于治疗（但需注意过度使用）,7.0,298,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
624c1290-df4a-445d-b84a-e217c150bacb,774,非甾体抗炎药,药物过度使用性头痛,可能导致,7.0,26,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
9d6f6b25-331e-40a2-bc10-96741c07fff4,775,阿片类药物,药物过度使用性头痛,可能导致,7.0,14,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
b2416e54-62b4-4a89-b1a3-e284c913c4f4,776,药物过度使用性头痛,曲普坦类药物,可能导致,7.0,23,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
06fde4d4-6da7-4cc6-9ec2-7008686d3e01,777,药物过度使用性头痛,含咖啡因的复方制剂,可能导致,1.0,14,['66fafb979e4741dbb83cfb0ca734aaa23ede790ff25a511a005a58515b4535623120fb9baa7f15c331ad249821458a0f77372a614c234d1309dfdfc250b296dd']
6b26b5f3-799e-47c1-852d-1fb73a997f81,778,非甾体抗炎药,布洛芬,属于,20.0,27,"['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6'
 '97f704f729baa12c0e2b11bd17d01198b85340ee2d9fc65ac747ebaab61fa6bc63aed99a2ae144e4b0686faa762d4ff03b31c2b12f0ec3c2bf1cda251e23d289']"
c4bf3527-0889-4cd6-900e-bf7be55a9f90,779,非甾体抗炎药,双氯芬酸,属于,20.0,21,"['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6'
 '97f704f729baa12c0e2b11bd17d01198b85340ee2d9fc65ac747ebaab61fa6bc63aed99a2ae144e4b0686faa762d4ff03b31c2b12f0ec3c2bf1cda251e23d289']"
1289cb3b-7cc3-4519-b24a-b6fba6bedb34,780,非甾体抗炎药,阿司匹林,属于,20.0,25,"['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6'
 '97f704f729baa12c0e2b11bd17d01198b85340ee2d9fc65ac747ebaab61fa6bc63aed99a2ae144e4b0686faa762d4ff03b31c2b12f0ec3c2bf1cda251e23d289']"
2b681b94-a1ae-4f38-aa71-84291b203a92,781,非甾体抗炎药,萘普生,属于,10.0,24,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
e4ae1af8-5fca-4ac9-9b9f-f7ac87656f50,782,布洛芬,高,具有证据等级,9.0,23,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
4856c92d-c6ba-48bf-b8d1-a7dc13056479,783,布洛芬,强,具有推荐强度,9.0,22,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
1bcd2cb7-d82a-4cc6-8aba-4ec20225c022,784,双氯芬酸,高,具有证据等级,9.0,17,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
ae8a7139-9182-474a-991f-9018fd127a26,785,双氯芬酸,强,具有推荐强度,9.0,16,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
e22334bd-ad35-401d-8bdd-ac28c2fb431a,786,阿司匹林,高,具有证据等级,9.0,21,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
5edb94d8-76f2-4b03-b2cc-d08d455b5849,787,阿司匹林,强,具有推荐强度,9.0,20,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
9b4fcf14-c207-4797-a894-bcbf45c90167,788,萘普生,高,具有证据等级,9.0,20,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
a77a18a9-a1f3-4754-a47a-9d98d4ad38c4,789,萘普生,强,具有推荐强度,9.0,19,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
5978b509-6d83-41ef-af7e-d2e45d973471,790,对乙酰氨基酚,乙酰苯胺类解热镇痛药,属于,10.0,20,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
d7731d2d-41f4-42d1-80ec-c9a8dd4ae174,791,对乙酰氨基酚,高,具有证据等级,9.0,29,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
530aa98c-e231-48a4-bbcb-e0baf9adca9d,792,对乙酰氨基酚,强,"具有推荐强度<<｜fim▁end｜><｜fim▁hole｜>I notice that the assistant's response was cut off. The last line shows an incomplete relationship entry. Let me provide the complete and corrected output based on the full analysis of the provided text.Based on a comprehensive review of the provided medical guideline text, here is the complete output with all relevant entities and relationships:**Entities:**(""entity""",1.0,28,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
2f7301cd-7d20-4bc0-b2b8-39ac176b5a8e,793,含咖啡因复方制剂,对乙酰氨基酚/阿司匹林/咖啡因,属于,10.0,3,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
0e7121ed-b8b1-4dcf-aac6-e6f8f706c681,794,成人偏头痛发作急性期药物治疗推荐,高,具有证据等级,9.0,14,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
dc055c1c-09b1-4c0f-b61b-fe91351934f2,795,成人偏头痛发作急性期药物治疗推荐,强,具有推荐强度,9.0,13,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
b9e6f7b1-646c-43e5-a2d5-c435299cbc01,796,成人偏头痛发作急性期药物治疗推荐,中,具有证据等级,9.0,9,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
5697b1c6-9ca9-4f86-ac8a-7f6976a1f620,797,成人偏头痛发作急性期药物治疗推荐,弱,具有推荐强度,9.0,7,['eb23a2a465336b5ec6faea7509e9d96170613d5d7809facc0263e3da0a323f991faad9182bbef36140b0c9d2dcbdac84f118f661ee526045ce28f1a77a0c11b6']
c7c12847-1f62-4d89-b0e1-e642738f3c9e,798,曲普坦类,偏头痛急性发作,用于治疗,9.0,22,['7b28720f03d13bef2702c66cb2c05b381e779fa77183aa5ec27590e416bac4b2f4f5d08c8f297dbe2195c0c8ee280baa612ae77afa79f7a6238aafdc10aef424']
d61aefd7-199e-4ec6-805a-4433d4de4177,799,利扎曲普坦,6岁以上儿童,可用于治疗该人群的偏头痛,8.0,11,['7b28720f03d13bef2702c66cb2c05b381e779fa77183aa5ec27590e416bac4b2f4f5d08c8f297dbe2195c0c8ee280baa612ae77afa79f7a6238aafdc10aef424']
e0ff1c4e-0f33-44d6-8f37-2716886e6c18,800,拉米地坦,心脑血管疾病患者或有风险者,"尤其适用于治疗其偏头痛<RELATIONSHIP_DESCRIPTION_LENGTH_ERROR: 描述过长，需精简至20字内。修正为：适用于治疗关系强度参考规则，治疗关系给8-9分。最终输出：(""relationship""",1.0,6,['7b28720f03d13bef2702c66cb2c05b381e779fa77183aa5ec27590e416bac4b2f4f5d08c8f297dbe2195c0c8ee280baa612ae77afa79f7a6238aafdc10aef424']
52abb12b-5205-490e-91e1-a3ac49451635,801,偏头痛,硝酸甘油,可能加重发作,7.0,298,['3f782c82580d6e62e08d2748ae50d379c9ad01c81d9265f50b9abe64ef32dd96ddc92b0a6cb55092a728e73bf9bba8a93ed4b1306fab2fe207936fee806ea0a0']
60636a32-57fa-40ca-849d-5b52ba02770e,802,偏头痛,偏瘫型偏头痛,偏头痛是一种常见的神经系统疾病，其中偏瘫型偏头痛是偏头痛的一种特殊类型或亚型，属于其特殊类型之一。,27.0,301,"['3f782c82580d6e62e08d2748ae50d379c9ad01c81d9265f50b9abe64ef32dd96ddc92b0a6cb55092a728e73bf9bba8a93ed4b1306fab2fe207936fee806ea0a0'
 '2aa059af0406bde6deb813ec2ee74914115f3f343dd645a759a13a158dda1904a92560987f03f1e8f31d83a29de89ffb5bd5dc9c23908575889ea7ab3d1004ae'
 '00f6ae08bfe86a45fb0a5b9bb0c1af4689dc9a8bf3e904dafc085247d4891d45662af08314d8f37937a0c4846545bd0e0f2b558d3b42b0faee320aca0426b1c1']"
e4de01bd-00c0-4f94-973f-094a3f0a37be,803,偏头痛,脑干先兆偏头痛,偏头痛是一种常见的原发性头痛疾病，而脑干先兆偏头痛是偏头痛的一种特殊类型或亚型之一。,17.0,301,"['3f782c82580d6e62e08d2748ae50d379c9ad01c81d9265f50b9abe64ef32dd96ddc92b0a6cb55092a728e73bf9bba8a93ed4b1306fab2fe207936fee806ea0a0'
 '00f6ae08bfe86a45fb0a5b9bb0c1af4689dc9a8bf3e904dafc085247d4891d45662af08314d8f37937a0c4846545bd0e0f2b558d3b42b0faee320aca0426b1c1']"
a091a03c-1a7d-4422-ba73-9b0f8500a82b,804,偏头痛,偏头痛持续状态,是特殊类型,8.0,301,['3f782c82580d6e62e08d2748ae50d379c9ad01c81d9265f50b9abe64ef32dd96ddc92b0a6cb55092a728e73bf9bba8a93ed4b1306fab2fe207936fee806ea0a0']
3aa62561-ecfc-41b0-b850-a9fd3997c093,805,预防性治疗,CGRP或其受体单克隆抗体,用于,9.0,36,['3f782c82580d6e62e08d2748ae50d379c9ad01c81d9265f50b9abe64ef32dd96ddc92b0a6cb55092a728e73bf9bba8a93ed4b1306fab2fe207936fee806ea0a0']
0194d4e3-1e83-432b-8201-b8192b67feec,806,发作性偏头痛,托吡酯,用于预防,8.0,33,['caa24a7186ba46d267f4c153375d46218d52154d378553ff6c732c0f3c8c6453ce1501e3e04e8f0f7bd9265300b413e652f3adce375c8ee1ba81dfab387fa675']
d2e79932-e494-48e1-9be2-d7407ce67f15,807,发作性偏头痛,美托洛尔,用于预防,8.0,22,['caa24a7186ba46d267f4c153375d46218d52154d378553ff6c732c0f3c8c6453ce1501e3e04e8f0f7bd9265300b413e652f3adce375c8ee1ba81dfab387fa675']
f7c1e671-6509-42e4-bc1e-1d0c9042cb11,808,氟桂利嗪,钙通道拮抗剂,属于,19.0,18,"['caa24a7186ba46d267f4c153375d46218d52154d378553ff6c732c0f3c8c6453ce1501e3e04e8f0f7bd9265300b413e652f3adce375c8ee1ba81dfab387fa675'
 'ab880573e023cb66c0c136752d5e7ffccf0d4932be602d2e2448ad1fc7dce1cfb7fb5662f82d464e25e609ddd708ccdd5f4804c4c1a77efd91ebfe395094477b']"
7ede6e83-b915-4e60-afc1-5116fa434b01,809,钙通道拮抗剂,硝苯地平,属于,9.0,5,['caa24a7186ba46d267f4c153375d46218d52154d378553ff6c732c0f3c8c6453ce1501e3e04e8f0f7bd9265300b413e652f3adce375c8ee1ba81dfab387fa675']
751d1c36-7f63-4c61-b50f-4ecb213c267d,810,钙通道拮抗剂,维拉帕米,属于,9.0,5,['caa24a7186ba46d267f4c153375d46218d52154d378553ff6c732c0f3c8c6453ce1501e3e04e8f0f7bd9265300b413e652f3adce375c8ee1ba81dfab387fa675']
394ad0b4-73cb-4b82-87d9-5119a4eeea11,811,钙通道拮抗剂,尼莫地平,属于,9.0,6,['caa24a7186ba46d267f4c153375d46218d52154d378553ff6c732c0f3c8c6453ce1501e3e04e8f0f7bd9265300b413e652f3adce375c8ee1ba81dfab387fa675']
e3f3d484-1ca7-47b1-9776-3f109f2f78ee,812,瑞美吉泮,吉泮类,属于,10.0,10,['ab880573e023cb66c0c136752d5e7ffccf0d4932be602d2e2448ad1fc7dce1cfb7fb5662f82d464e25e609ddd708ccdd5f4804c4c1a77efd91ebfe395094477b']
d5564635-1c28-4b76-bdcd-5aaf59729564,813,丙戊酸钠,抗癫痫药,属于,10.0,13,['ab880573e023cb66c0c136752d5e7ffccf0d4932be602d2e2448ad1fc7dce1cfb7fb5662f82d464e25e609ddd708ccdd5f4804c4c1a77efd91ebfe395094477b']
885cf08c-9a88-4957-84db-24f48e7d0b8b,814,托吡酯,抗癫痫药,属于,10.0,19,['ab880573e023cb66c0c136752d5e7ffccf0d4932be602d2e2448ad1fc7dce1cfb7fb5662f82d464e25e609ddd708ccdd5f4804c4c1a77efd91ebfe395094477b']
4641ce34-7a34-4fb0-ba01-9085eded0b34,815,美托洛尔,Β受体阻滞剂[87],属于,10.0,7,['ab880573e023cb66c0c136752d5e7ffccf0d4932be602d2e2448ad1fc7dce1cfb7fb5662f82d464e25e609ddd708ccdd5f4804c4c1a77efd91ebfe395094477b']
de50a2fd-07ba-420a-b94b-faf97844233d,816,阿托吉泮,吉泮类,属于,19.0,6,"['ab880573e023cb66c0c136752d5e7ffccf0d4932be602d2e2448ad1fc7dce1cfb7fb5662f82d464e25e609ddd708ccdd5f4804c4c1a77efd91ebfe395094477b'
 'f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']"
2233f609-e778-4f67-937a-649e22b95507,817,阿托吉泮,偏头痛,用于预防,8.0,298,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
e641c357-fcff-430d-bdc5-8e1bb6ba7b5e,818,依瑞奈尤单抗,CGRP或其受体单克隆抗体,属于,9.0,6,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
28b54489-4a20-4038-bc05-dd6e17923255,819,依瑞奈尤单抗,亚洲慢性偏头痛病人,用于治疗人群,7.0,3,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
d68281ad-01ff-4399-bde3-0e47f25be804,820,瑞玛奈珠单抗,CGRP或其受体单克隆抗体,属于,9.0,7,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
b598bfae-8994-4524-9b71-e892b98d92b2,821,加卡奈珠单抗,CGRP或其受体单克隆抗体,属于,9.0,6,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
969f9dae-688c-4934-b450-e72e92ba320a,822,加卡奈珠单抗,既往已尝试2~4种预防性药物治疗失败的病人,部分有效用于,6.0,3,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
679d5e29-d324-471d-9edf-16375b0d7f6b,823,艾普奈珠单抗,偏头痛,用于预防,8.0,298,['f2d956b3558601f0e70fdc3346118b9293d283043264f63f9cbcfff22c35753ec9c3813f6ce97ba179ab425243bf20419f3faea8377896065191a30feb4031f9']
