id,human_readable_id,text,n_tokens,document_ids,entity_ids,relationship_ids,covariate_ids
d367f90eabc912a20127d093959a17ddc86a9a88de21f1419a4109388e57aa6cda506f9a92e29b80881246f38b934d6e4e57b35382930c0033fb9bb0245cad27,10,"METADATA:
{
  ""parent_headings"": [
    ""# 3.1.1 辨病诊断标准""
  ]
}

CONTENT:
依据 ICHD- $. 3 ^ { [ 7 ] }$ 进行诊断，将偏头痛分为：（1）无先兆偏头痛；（2）有先兆偏头痛；（3）慢性偏头痛；（4）偏头痛并发症；（5）很可能的偏头痛；（6）可能与偏头痛相关的周期综合征。本指南讨论的偏头痛是指无先兆偏头痛和有先兆偏头痛，其他偏头痛类型不在本指南讨论范围。

（1）无先兆偏头痛：其特点是反复头痛，一次发作持续 $4 { \sim } 7 2 \ \mathsf { h }$ ，典型表现为单侧、搏动性、中 -重度头痛，伴呕吐和（或）畏光畏声，日常体力活动可加剧头痛。其诊断标准： $\textcircled{1}$ 符合 $\textcircled{2} \sim \textcircled{4}$ $\textcircled{2}$ 标准的头痛至少发作 5 次。 $\textcircled{2}$ 头痛发作持续 $4 { \sim } 7 2 ~ \mathrm { h }$ （未治疗或者治疗未成功）。 $\textcircled{3}$ 至少符合下列 4 项中的 2 项：a. 单侧；b. 搏动性；c. 中 - 重度头痛；d. 日常体力活动加重头痛或因头痛而避免日常活动。 $\textcircled{4}$ 发作过程中，至少符合下列 2 项中的 1 项：a. 恶心和（或）呕吐；b. 畏光和畏声。 $\textcircled{5}$ 不能用ICHD-3中的其他诊断更好地解释。  
（2）有先兆偏头痛：其特点是反复发作，持续数分钟的单侧的逐渐出现并完全恢复的视觉、感觉或其他中枢神经系统症状，通常随之出现偏头痛和相关症状。其诊断标准： $\textcircled{1}$ 至少有 2 次发作符合 $\textcircled{2} \sim \textcircled { 3 }$ $\textcircled{2}$ 。 $\textcircled{2}$ 至少有1个可完全恢复的先兆症状：a. 视觉；b.感觉；c. 语音和（或）语言；d. 运动；e. 脑干；f. 视网膜。$\textcircled{3}$ 至少符合下列 6 项中的 3 项：a. 至少有 1 个先兆持

续超过 5 min；b.2 个或更多的症状连续发生；c. 每个独立先兆症状持续 $5 \mathrm { { \sim } 6 0 \ m i n }$ ；d. 至少有一个先兆是单侧的；e. 至少有一个先兆是阳性的；f. 与先兆伴发或先兆出现 $6 0 ~ \mathsf { m i n }$ 内出现头痛。 $\textcircled{4}$ 不能用 ICHD-3中的其他诊断更好地解释。",995,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '786aee20-368c-47af-a372-405ce47433b1'
 'c514bd28-682f-421b-adfe-90a509606492'
 'ee08258f-7327-46f1-9459-c1bbd95e644d'
 '92eb3879-a265-402c-97b9-0b5fd6d7060c'
 '621bab2d-b669-41d3-a004-864dd404842c']","['6cfcca66-5973-4cc3-86ac-01c95897b495'
 'afe163ec-ae90-477f-89d2-af6a807910fc'
 'b7913743-28ae-4ec2-bad5-0336edd00995'
 'a4481e60-a7bb-4c40-904d-29c0360f8ab3'
 '1dffe345-d9ad-434d-a03b-ccb245a8de58']",[]
8e89504c56712d7e6317736021612ef16ebddf16c46e654d54035c555b49620dfe19a8c613ebbd5416f9b95ce048c5e338d85bd7535a5d4c23921bf1ae047a96,11,"METADATA:
{
  ""parent_headings"": [
    ""# 3.1.2 临床分期""
  ]
}

CONTENT:
偏头痛临床分为急性发作期和缓解期。急性发作期持续 4~72 h，急性发作期后是头痛缓解期，缓解期可为数天至数年。",68,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'a95a939f-c89c-4c8e-bf07-18530a1fd66c'
 '0017ab60-94bd-49db-a135-a5169a3ee775']","['4658debd-80e9-4d1c-91e8-23bab5a0185a'
 'd13a3c52-6ae5-456d-bfcd-a0165efa50ba']",[]
218229e8c2d07caa2f532278c3b7a95cedfb648fd6381b64666c9fb48882dfc3f5dff5605eb274923c913f9f94bbb3751c14fdf2e2f777cb9346cc2f967e45f8,12,"METADATA:
{
  ""parent_headings"": [
    ""# 3.1.3 头痛严重程度分级""
  ]
}

CONTENT:
分为无、轻度、中度和重度疼痛 [7] 。头痛严重程度评估常用视觉模拟评分法（Visual Analogue Scale/Score，VAS），即：无头痛：（VAS， $0 { \sim } 4 ~ \mathsf { m m }$ ）；轻度疼痛：不干扰日常活动（VAS， $5 { \sim } 4 4 ~ \mathsf { m m }$ ）；中度疼痛：抑制但不完全阻止日常活动（VAS， $4 5 { \sim } 7 5 ~ \mathsf { m m }$ ）；重度疼痛：妨碍所有活动（VAS， $7 5 { \sim } 1 0 0 ~ \mathrm { m m }$ ）。",225,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['11b300a0-bc80-4c38-b220-272bab12b974'
 '54272b7c-aea2-400c-b59f-1c742fc80c62']",['786c25f4-c1c2-4d61-b957-25037641ea31'],[]
2613bb946cabff0fdc6100d8dfacc5639d043567be0e075dc968299ee66a1407c032fd9c338aa8f22ea99a4ce603aab1b6438e494b69c0a7a9949a2fa2a17d04,13,"METADATA:
{
  ""parent_headings"": [
    ""# 3.2 辨证诊断""
  ]
}

CONTENT:
参考《中医临床诊疗指南释义》[6]《中医内科学》[2]《实用中西医结合神经病学》[11] ，并根据治疗偏头痛有效方药的临床研究确定常见证型为风瘀阻络证、肝阳上亢证、风痰上扰证及瘀血阻络证。临床上，也会出现常见证型的兼证。

（1）风瘀阻络证：多由感受风邪而诱发，表现为突发头痛，程度较剧，呈跳痛或掣痛；多位于前额、颞部，或双侧交替性疼痛；舌质暗淡或暗红，舌苔薄白，脉弦或紧。  
（2）肝阳上亢证：常因情志过激、劳累过度等诱发；可先有暗点、闪光等先兆，继而出现剧烈头痛，呈跳痛或胀痛，头痛部位多一侧尤甚，面红目赤，眼目抽痛，心烦易怒，夜眠不宁；或伴有恶心、呕吐；舌质红，苔薄黄或少苔，脉弦或弦数。  
（3）风痰上扰证：常因情志不遂，劳逸过度或饮食不节等诱发，表现为突发头痛，程度较剧，呈昏痛或胀痛，头重如裹，多为两侧，胸脘满闷，或伴有恶心，呕吐痰涎；舌质淡红，或舌胖大，舌苔白腻或黄腻，脉弦或滑。  
（4）瘀血阻络证：多为病程日久、头痛反复、经久不愈者。头痛如锥刺，程度较剧，固定不移，入夜尤甚，可一侧或两侧颞部疼痛，患者面色晦滞，妇女行经色暗或夹血块，舌质紫暗或见瘀斑，脉细或涩。",725,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'b013476f-3f2f-4da5-99d7-c1e60641e39f'
 '75416866-d0bd-428f-81e0-d64b0c02b18f'
 '640b7b50-d081-4285-86e6-2a88b9702c3b'
 '0555d280-5b07-4e81-91a9-533bc2f88406'
 'bb64ac9f-5dd3-4e7e-b966-884329f07f57'
 '42f96ad4-233b-43f6-bb9c-5b0263754fe3']","['d85f89c9-deae-47d6-bf1c-86c4e9eb6522'
 '1977cda9-d2e8-4ac3-b014-43f7e33cbbcd'
 '2a3242b0-f055-47fc-98aa-165c810fa494'
 '48b56ec6-b9ed-4def-8620-04b2b4f797c4']",[]
a458294f42bdaaae8a5136abe6b357403f239d96f1f8a9aaaa4098fa742c440394e325865db4db764526df44663b359523ca447f41647f170f492cd9550a6127,14,"METADATA:
{
  ""parent_headings"": [
    ""# 4 中西医结合防治""
  ]
}

CONTENT:
偏头痛的防治目的是终止或减轻头痛，缓解伴发症状，预防头痛发作。中西医结合防治包含健康宣教、中医和中西医结合治疗、西医治疗、心理和行为治疗。

治疗分为急性期治疗和预防性治疗，通常需要急性期治疗和预防性治疗相结合。",149,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['6b8fa4fb-e324-4153-b08b-04fa7563b2be'
 'c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '8867eaba-c420-4807-a9b8-1b2f94fd7bb2'
 '2d369837-9fd2-4cd4-bc6e-c6ec00c7de94']","['b2480d0d-98d2-48d7-ba8c-c5dac6f96f67'
 'dad8240d-6e83-44cb-a056-3751f14be505']",[]
243baadc036ebd5c237eb0fc8241cb85f5b20d68bdda0f7f7f1c266ecb583f406c167720b89ec53cdd252c4f90aafd0e5cce5df8fd41f68617eb126dffe12341,15,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.1 预防性治疗的目的""
  ]
}

CONTENT:
# 4.1.1 预防性治疗的目的

降低发作频率、减轻发作程度、减少失能、提高急性发作期的治疗效果[12] 。",64,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['2d369837-9fd2-4cd4-bc6e-c6ec00c7de94'
 '5630cca8-c579-4307-beb1-ab34b1d8181b'
 '893bcb38-027f-4958-b493-8f1946b91936'
 '949d11b2-c55b-4887-adf2-d14382d74a07'
 '97db01a7-25f0-46af-9d11-4c36c5ee9006']","['11f6e817-c607-4572-8bcf-8e2032620706'
 'c5db2664-0a25-4270-9913-2d065cae00e8'
 'c323fec0-84f1-4beb-a4fd-97dee3c301e0'
 'e865c54a-5745-4233-93a4-5c4886487de7']",[]
ea11ee96d3f2af771dfccd60c6353ed3c6d19ec37a683206c7b6ec35c911aaccf0e3d24e9f5b9f8d9b79b5f8c9bf6996aef32803f67d953fa9b2cab9c1c2e149,16,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.2 预防性治疗的有效性判定""
  ]
}

CONTENT:
有效指标包括偏头痛发作频率、头痛持续时间、头痛程度、头痛的功能损害程度以及急性发作期对治疗的反应。在临床试验中，通常偏头痛严重程度和（或）频率降低 $3 0 \% { \sim } 5 0 \%$ 判定为有效。",115,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '2d369837-9fd2-4cd4-bc6e-c6ec00c7de94']",['500bb295-ff5a-4026-975e-57da7b56fb21'],[]
385f64f1d30ad793629774f67d67cb267548315f3c95c2a9d847a3e7ce87713464fdc490766f3f416a1a499d74df1fef5e81c0ee8a9d54d9ce1c8333c14738ba,17,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.3 预防性治疗的指征""
  ]
}

CONTENT:
存在以下情况应考虑预防性治疗：（1）患者的生活质量、工作和学业严重受损（需根据患者本人判断）；（2）每月发作频率 2 次以上；（3）急性期药物治疗无效或患者无法耐受；（4）存在频繁、长时间或令患者极度不适的先兆，或为偏头痛性脑梗死、偏瘫性偏头痛、伴有脑干先兆偏头痛等；（5）连续 2个月，每月使用急性期治疗 6~8 次以上；（6）偏头痛发作持续 72 h 以上等 [13] 。",237,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['2d369837-9fd2-4cd4-bc6e-c6ec00c7de94'
 '9fce3bdb-2664-44e9-93aa-4ecd2bcd6b48'
 'a862d62b-dc62-470c-b4ef-735109c61e30'
 '7e9f3318-9e11-44ce-a810-19bbba14c4c9']","['76f05288-9298-4aad-bbcb-cdab3998430d'
 '2405ce3e-5fc6-40d0-bbff-e907932dbd31'
 'fc10ec56-f497-4f40-8920-44d7d4c8720b'
 'e705416d-d5a4-4fb2-8b63-79f0e7ed149f']",[]
5257bc5aeadc011a5763e61ee07795768e01f63717209911c4c72123b1fbf5ce87dcfc3e1c9ce6d216a2937a8980d7fef0635b203fb0af5eb60a000b79d8eb41,18,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.4.1 中药和中西医结合治疗""
  ]
}

CONTENT:
# 4.1.4.1 中药和中西医结合治疗

主要参考《中医临床诊疗指南释义》[6]《中医内科学》[2] 和《实用中西医结合神经病学》[11] 以及已发表的系统评价和 Meta 分析。鉴于已有文献中偏头痛的临床研究多是辨病治疗，本指南中的辨证论治方药根据方药的功效归类于相应的证型下，便于读者参考采用。

（1）风瘀阻络证，治法：疏风散邪、活血止痛。

$\textcircled{1}$ 推荐意见 1：川芎茶调散，每日 1 剂，分、早晚2次口服。（1B）

证据描述：Meta 分析（36 项 RCT，3 309 例）[13]显 示 川 芎 茶 调 散 单 用（OR 4.31， $9 5 \%$ CI：$3 . 3 4 { \sim } 5 . 5 6 $ ）] 或 联 合 西 药（OR 4.30， $9 5 \% ~ C I$ ：$3 . 0 9 \mathrm { \sim } 6 . 0 0$ ）] 总有效率优于西药组，能减少头痛发作次数，降低头痛VAS评分，缩短头痛持续时间。

$\textcircled{2}$ 推荐意见 2：散偏汤，每日 1 剂，分早晚 2 次口服。（1B）

证据描述：Meta 分析（10 项 RCT，776 例）[14]显示，散偏汤治疗偏头痛的疗效优于西药（氟桂利嗪为主），能缓解疼痛及降低疼痛积分（RR 1.23，$9 5 \% C I$ ：1.14~1.31），且安全性较好。

$\textcircled{3}$ 推荐意见3：都梁软胶囊，每日3次，每次3粒，口服。（1B）

证据描述：Meta 分析 [15] 显示都梁软胶囊联合西药（8 项 RCT，656 例）治疗偏头痛的总有效率优于西药（RR 1.20， $9 5 \% C I$ ：1.13~1.28），单用都梁软胶囊（4项RCT，492例）的有效率优于氟桂利嗪（RR1.13， $9 5 \% C I$ ：1.02~1.25），安全性较高。

$\textcircled{4}$ 推荐意见 4：正天丸，每日 3 次，每次 6 g，口服。（1B）

证据描述：系统评价（15 项 RCT，956 例）[16]显示正天丸联合尼莫地平的总有效率（RR 1.44，$9 5 \%$ $9 5 \%  C I ; 1 . 2 { \sim } 1 . 7 4$ ）或联合氟桂利嗪的总有效率（RR1.21， $9 5 \%$ CI： $1 . 0 8 { \sim } 1 . 3 5$ ）均优于对照组；正天丸的总有效率优于模拟剂（RR 2.5， $9 5 \%$ CI：1.83~3.41），并在偏头痛持续时间、发作次数、发作程度、改善伴随症状方面优于对照组。

$\textcircled{5}$ 推荐意见5 ：通天口服液，每日3次，每次10 mL，口服。（1B）

证据描述：Meta 分析（14 项 RCT，1 215 例）[17]显示通天口服液单用（OR 1.53，95%CI：1.14~2.04）或联合钙拮抗剂（OR 3.67， $9 5 \% C I$ ：2.03~6.64）治疗偏头痛的显效率高于单用钙拮抗剂，且未增加不良反应。

$\textcircled{6}$ 推荐意见 6：川芎清脑颗粒，每日 3 次，每次$5 \mathord { \sim } 1 0 ~ 9$ ，口服。（1B）

证据描述：Meta 分析（11 项 RCT，883 例）[18]显示川芎清脑颗粒联合氟桂利嗪治疗偏头痛的有效率优于氟桂利嗪（RR 1.20， $9 5 \% C I$ ：1.13~1.28），可降低头痛 VAS评分，未增加不良反应发生率。

（2）肝阳上亢证，治法：平肝息风，活血止痛。

$\textcircled{1}$ 推荐意见 7：天麻钩藤饮，每日 1 剂，分早晚2次口服。（1B）

证据描述：Meta 分析（10 项 RCT，900 例）[19]显示天麻钩藤饮治疗偏头痛的总有效率较对照组（钙通道阻滞剂）增加 $31 \%$ （RR 1.31， $9 5 \%$ CI：$1 . 2 2 { \sim } 1 . 4 0$ ）。另一项 Meta 分析（12 项 RCT，1 373例）[20] 显示天麻钩藤饮或其加减方单用或联合西药治疗肝阳上亢型偏头痛的总有效率优于西药对照组（OR 4. 23， $9 5 \%$ CI：3.04~5.87）。

$\textcircled{2}$ 推荐意见8：天舒胶囊，每日 3次，每次4粒，口服。（1B）

证据描述：系统评价（20 项 RCT，1 807 例）[21]显示天舒胶囊（单用或联合氟桂利嗪）治疗偏头痛的有效率优于对照组（OR 3.60， $9 5 \%$ CI：2.65~4.90），并减少头痛持续时间和发作频率。Meta 分析（13 项 RCT，1 073 例）[22] 显示天舒胶囊联合氟桂

利嗪治疗偏头痛的总有效率优于氟桂利嗪（OR 3.52，$9 5 \%$ CI：2.51~4.95）。

$\textcircled{3}$ 推荐意见 9：养血清脑颗粒，每日 3 次，每次${ 4 \ L 9 }$ ，口服。（1B）  
证据描述：系统评价（23 项 RCT，2 308 例）[23]显示，养血清脑颗粒联合钙通道阻滞剂治疗偏头痛的有效率优于钙通道阻滞剂（RR 1.24， $9 5 \% C I$ ：1.17~1.32）。并降低头痛频率和程度、减少头痛持续时间。  
$\textcircled{4}$ 推荐意见 10：丹珍头痛胶囊，每日 3 次，每次3粒，口服。（2C）

证据描述：Meta 分析 [24] （9 项 RCT，891 例）显示丹珍头痛胶囊（单用或联合西药）治疗偏头痛的总有效率优于西药对照组（RR 1.26， $9 5 \% C I$ ：$1 . 1 9 { \sim } 1 . 3 5$ ），未见明显不良反应。

（3）风痰上扰证，治法：化痰息风，通络止痛。

$\textcircled{1}$ 推荐意见11：头痛宁胶囊，每日3次，每次3粒，口服。（1B）

证据描述：Meta 分析（16 项 RCT，2 228 例）[25]显示头痛宁胶囊治疗偏头痛的有效率优于对照组（OR 3.29， $9 5 \%$ CI：2.56~4.24），不良反应发生率较低。",2432,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'b013476f-3f2f-4da5-99d7-c1e60641e39f'
 '75416866-d0bd-428f-81e0-d64b0c02b18f'
 '640b7b50-d081-4285-86e6-2a88b9702c3b'
 '51220a86-643a-41fc-9c99-dd9d5738aef9'
 'bb234a78-18fc-437c-884d-28b188c19f51'
 '521366c5-e60a-458b-84c0-5ab0bbafacf6'
 'b58b53ec-efbf-400d-a9cf-40be42cd8ff5'
 'c51441f3-b70a-4138-ac6e-9cedcd5e932c'
 'cfefda4e-ec98-4cb6-9d6c-dd99fcf8a9d7'
 '56211c58-f8e2-46d6-87dc-4a58f9a33534'
 '33c452b8-37f7-4d54-bd00-23d0a94e2aa8'
 '9890419a-57c6-4a97-830e-09c74644b912'
 '04669e07-aea5-4414-9fb9-9534735550f1'
 'b69cef27-ffa9-443f-a355-765a26f65d6b'
 '4fc10393-1411-4450-894c-462db370c0da'
 'e6314bf0-694d-4303-ab92-6784d63173eb'
 'fbc1ae79-ec10-4ac1-acd4-65fc60d13a32']","['ec553551-730f-4770-b9b0-cdd5d2c97ba3'
 '82a5df8f-64f5-47ce-a1cd-85a993cd7436'
 '7d112779-aef6-4c01-9dd7-1e8c603cebf4'
 '778e399c-6aa8-4d18-ba5c-00b16ef99959'
 '6cbc8de2-5ef4-4ef4-8637-94c508b53d03'
 '916c5348-6ea2-46d7-ae16-fbff974d1cb5'
 'd46b4f20-98bd-4712-91e9-8d5832a3fc4a'
 '723fe3f5-0089-4b5a-868d-c12968afbcde'
 '7d1bfc46-e948-49ba-b4a7-9a31dd11e78f'
 '0d3978eb-237f-4683-be9f-85084b26b90a'
 '724033c5-8894-4e4c-ba64-e12c694cf14a'
 'd7acce4f-f299-43ff-8648-969f806d0b3b'
 '0d15f400-3f1e-4a4e-94c0-ae9f5e624b12'
 'c4b34544-4a15-4163-8ffa-52afb67dc06b'
 '2f73123f-512f-4bcb-a3ad-6d6c578ac3a8'
 '554df339-beb6-455c-9254-ca20e4034f88'
 'd4a94796-37d4-4ab3-b0f7-9a123917af15'
 'a935c501-dc7c-4ab9-a43e-c6c72d3242c4'
 'bcba502d-40b3-4b09-aaf3-fc6c1ebfed8f'
 'bc7818bd-cf24-4009-951f-2fac729affd0'
 '8a2779dc-69ef-428e-a2a4-0672c6a4f03d'
 '038c4252-31f4-4e6e-8b77-3ccc8148212c']",[]
de94d2a51c5eabe241bc242da808e240a27bbb801f7ba6cbc0ddb22bddc136d98d6c1c0bb0d8d0f35ebecf1b00dedbf27113516bc4857e793c2c5ad3ad6d3e39,19,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.4.1 中药和中西医结合治疗""
  ]
}

CONTENT:
（4）瘀血阻络证，治法：活血化瘀、通络止痛。

$\textcircled{1}$ 推荐意见 12：通窍活血汤，每日 1 剂，分早、晚2 次口服。（2C）  
证据描述：系统评价（15 项 RCT，1 367 例）[26]显示通窍活血汤缓解头痛的疗效优于西药（RR 1.36，$9 5 \% C I$ ：1.28~1.43），且不良反应少。  
$\textcircled{2}$ 推荐意见13：血府逐瘀汤，每日 1 剂，分早晚2次口服。（2C）

证据描述：Meta 分析（12 项 RCT，573 例）[27]显示血府逐瘀汤治疗偏头痛的总体疗效（OR 4.54，$9 5 \%$ CI： $3 . 0 6 { \sim } 6 . 7 3$ ） 及 治 愈 率（OR 2. 96， $9 5 \%$ $\gimel I : 2 . 1 8 { \sim } 4 . 0 1$ ）均优于西药。

$\textcircled{3}$ 推荐意见14：通心络胶囊，每日3次，每次3粒，口服。（1B）

证据描述：Meta 分析（10 项 RCT，770 例）[28]显示通心络胶囊或联合氟桂利嗪治疗偏头痛的有效率优于单用氟桂利嗪（RR 1.18， $9 5 \% C I$ ：1.05~1.33），能减少发作次数，缩短头痛持续时间。",510,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '0555d280-5b07-4e81-91a9-533bc2f88406'
 '4fc10393-1411-4450-894c-462db370c0da'
 'e6314bf0-694d-4303-ab92-6784d63173eb'
 'fbc1ae79-ec10-4ac1-acd4-65fc60d13a32'
 '92afd0c7-10b4-4eba-a112-2a2e2ce901a9'
 'db803de5-4a85-4b7c-b757-2dc42c56bb9a'
 '529608a4-820f-4185-b7b6-b77cfeba85f8'
 'bc837053-52fd-4f31-957c-524663285995'
 '82708a4b-71a9-444e-a589-623ed4763f22'
 '218480eb-7ee3-4c94-a8fa-36f5886beb36'
 '2498f2d4-eb6a-4059-8369-6addc01a8509'
 '4da46a40-8cd8-4e68-9f86-fcb80371df21']","['0f719d26-daf4-4560-b930-5b0baf34c109'
 '442b9712-2e15-4234-b343-6453a45825dd'
 'ef825c14-ca20-4b65-baf7-a21ef6b94fb8'
 '2ae4127e-8f90-42f7-8a3d-51f9d1ff9013'
 'e3b43368-76fe-4fef-bb90-353fbb3dbf3e'
 '0f54c753-0a57-4680-bfa6-5ce26eb50344'
 '4ad02db9-d24e-4e0a-accb-11d3ae00f84c'
 '8c1ae514-0cc6-43b9-8b05-a0aec2fd37d8'
 '72ed9242-3498-470a-bef2-63ee9130c35f'
 '82e5b73c-37f3-490b-afed-ea2716315f3e'
 'cf0efd70-e7e8-492c-89c4-78a2ce7d4e03']",[]
64945696a7fffc382fa7cfb6d56869218481a2a35824ffbdf7c52cd55bbc1fcaeb35302134d989f6b3a3fa956d8b8d3baebaace270fff9c9a5557ceb1e97b709,20,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.4.2 针灸治疗""
  ]
}

CONTENT:
推荐意见15：针灸治疗，缓解期每1~2 日针刺1次，急性发作期间每日针刺1~2 次。（2C）

证据描述：Meta 分析（62 项 RCT，4 947 例）[29]显示针刺治疗偏头痛 1 个月降低 VAS 评分优于假针

刺（MD -1.56， $9 5 \% C I$ ：-2.21~-0.92）和药物组（MD-1.22， $9 5 \% C I$ ：-1.57~-0.87）。但不同的 Meta 分析对针灸治疗偏头痛的疗效评价结果稍有不同。",206,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 'a95a939f-c89c-4c8e-bf07-18530a1fd66c'
 '0017ab60-94bd-49db-a135-a5169a3ee775'
 'e6314bf0-694d-4303-ab92-6784d63173eb'
 '8b0a0624-8a9e-4bee-8b84-fe837d7575d8'
 '3506b4bf-2f99-4e9f-9e13-0ba17774e337']","['1919ad70-4c30-4397-8910-4bedfea009a7'
 '96032d52-887e-4e41-9576-09be0ee2b7d1'
 '6b85d775-48f6-4aac-bc5d-23fbbd7035a4'
 '942cbf76-7406-45ba-ac3a-03cf516cc6e5']",[]
70bf9f2937b8e84f2405d2009afb5da01007649b583e9abbc237dc57c9c01be44a6842360e0d4c40e8e146de92db7d1d2bfbf179d856403f47423ee2b92b6b58,21,"METADATA:
{
  ""parent_headings"": [
    ""# 4.1.5.1 西药治疗""
  ]
}

CONTENT:
# 4.1.5.1 西药治疗",17,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],['a80e3149-71f1-4bd6-ae30-70e8d51267fc'],['7311fb5f-4706-42c5-a99c-cd9b9263c5a1'],[]
25d7bc650344523cefcd81f736ee1cd038301dcfbc36aef334e74d4252cc55238d130d733c5fc85b61305d8099a447ce55a9cdaf031eb6825f17f417254cf314,22,"METADATA:
{
  ""parent_headings"": [
    ""# （1）β 受体阻滞剂""
  ]
}

CONTENT:
推荐意见 16：普 萘 洛 尔 $4 0 { \sim } 1 6 0 ~ \mathrm { m g / d }$ ，口服（1A）。美托洛尔 $5 0 { \sim } 1 0 0 ~ \mathrm { m g / d }$ ，口服（1A）。阿替洛尔 $5 0 { \sim } 1 0 0 \ \mathrm { m g / d }$ ，口服。（1A）

证 据 描 述：普 萘 洛 尔（ $8 0 { \sim } 1 6 0 ~ \mathrm { m g / d }$ ） 在 降低 $50 \%$ 偏头痛发生频率方面优于安慰剂（RR 1.4，$9 5 \% C I$ ：1.1~1.7），同样有效的 $\beta$ 受体阻滞剂还包括了阿替洛尔（RR 1.8， $9 5 \%$ CI： $1 . 0 { \sim } 3 . 2$ ）和美托洛尔（RR 1.9， $9 5 \% C I$ ： $1 . 3 { \sim } 2 . 8$ ）[30] 。不良反应多见眩晕和疲劳，但有心脏抑制、减慢心率等作用；伴有心力衰竭及支气管哮喘等患者禁用。",395,['CN 中国偏头痛中西医结合防治指南（2022年）_1773147421'],"['c5f6d5c9-f8eb-4880-9972-3bb50f919e50'
 '2d369837-9fd2-4cd4-bc6e-c6ec00c7de94'
 '205033e7-ce21-4198-898a-f0b7413c4cde'
 'cd70c412-3d4d-4191-9ae7-d932e0a6a20a'
 '6a99b9a3-3396-4137-bfaf-fb0580b64626'
 '14ba2b08-777f-481a-90a4-26a983a7faf2'
 'e5ec202d-8d66-43bf-9646-5ae114f6c81f'
 'e4d71dfa-2114-4388-a834-b2c778e8812c'
 'ecdc19db-79d7-4ee9-9dfd-3ebd69c7a757'
 'ed8c8510-c6da-4517-9d11-18ebbfd47098']","['f098ba0e-26aa-41d8-986b-8deb60b36f50'
 '77065ec5-a9ab-4335-92eb-be428bf414ee'
 'fb87182f-c67f-4679-9d19-e2eb6a0d8c78'
 '2c229ee4-ca44-4f2c-bf6d-78a430cd64d1'
 '3a3bde8a-ac07-4eae-9701-8ab0065502cd'
 'd1c76f44-e7d5-4754-b9dd-c3c2194a2a85'
 'dd00c52f-8abd-411c-bb92-89b6cf9b2bca'
 '1b95a696-6a7d-4619-9b88-e7ed94248884'
 'a000b74a-7d23-416b-8c8a-772b5f11a6d2'
 'a93650c4-cbdf-433e-8ae1-5914eb29b040'
 '4e655cd5-c712-469b-8e8f-8957d39cb52b'
 '3b73bb3a-862d-4794-b148-991a054efa45'
 'a81e43e6-46d7-473a-81ff-031b75aebe04'
 'ab9ad609-8f91-4a71-9210-f1f71571d9d2'
 '91b905fd-1b9a-40db-acc0-fcbee4bc4d23'
 '4676a6aa-5fd7-428d-9f85-6417e24dd489'
 '8bb02881-21ca-48cd-ae91-c460a65e13df']",[]
